Learner - ID,Learner - Name,Learner - Type,Learning activity - ID,Learning activity - Title,Learning activity - Duration,Delivery Type,Learning Source Name,State,Age At Registration,User Registration Date,Completion Date,Learning Last Accessed Date,Source,Transcript status,Transcript Type,Learning Activity Status,Referrer Source,College,Percent complete,Learner Enrollment Date
900009,Demo Learner 10,Student,ACT5920,Course Q,240,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-27T00:00:00Z,2026-02-27T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,25-02-2026
900009,Demo Learner 10,Student,ACT1018,Course A,240,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,25-02-2026
900009,Demo Learner 10,Student,ACT4970,Course P,240,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-07T00:00:00Z,2026-03-07T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,25-02-2026
900009,Demo Learner 10,Student,ACT6036,Course B,10,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-10T00:00:00Z,2026-03-10T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,25-02-2026
900009,Demo Learner 10,Student,ACT4732,Course N,60,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-05T00:00:00Z,2026-03-05T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,25-02-2026
900009,Demo Learner 10,Student,ACT7890,Course L,120,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-19T00:00:00Z,2026-03-19T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,0,25-02-2026
900009,Demo Learner 10,Student,ACT4362,Course P,30,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,25-02-2026
900009,Demo Learner 10,Student,ACT4628,Course I,60,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-11T00:00:00Z,2026-03-11T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,25-02-2026
900009,Demo Learner 10,Student,ACT4068,Course H,120,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-16T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,0,25-02-2026
900009,Demo Learner 10,Student,ACT7446,Course B,30,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-01T00:00:00Z,2026-03-01T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,25-02-2026
900009,Demo Learner 10,Student,ACT1849,Course B,30,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,25-02-2026
900009,Demo Learner 10,Student,ACT3713,Course K,30,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-27T00:00:00Z,2026-02-27T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,50,25-02-2026
900009,Demo Learner 10,Student,ACT6108,Course M,60,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-26T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,25-02-2026
900009,Demo Learner 10,Student,ACT1047,Course C,60,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-28T00:00:00Z,2026-02-28T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,100,25-02-2026
900009,Demo Learner 10,Student,ACT4398,Course M,60,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,50,25-02-2026
900009,Demo Learner 10,Student,ACT1807,Course P,30,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,25-02-2026
900009,Demo Learner 10,Student,ACT6967,Course P,10,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-03-07T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,50,25-02-2026
900009,Demo Learner 10,Student,ACT7153,Course B,120,eLearning,Adobe Learning Manager,Not Available,Not Available,25-02-2026,2026-02-26T00:00:00Z,2026-02-26T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,25-02-2026
900010,Demo Learner 11,Student,ACT6185,Course I,60,eLearning,IBM Learning Patterns,Delhi - IN,18-25,09-03-2026,2026-03-11T00:00:00Z,2026-03-11T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,09-03-2026
900011,Demo Learner 12,Student,ACT9135,Course F,10,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 10,100,14-02-2026
900011,Demo Learner 12,Student,ACT4868,Course K,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,14-02-2026
900011,Demo Learner 12,Student,ACT4232,Course M,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-02T00:00:00Z,2026-03-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,100,14-02-2026
900011,Demo Learner 12,Student,ACT9922,Course K,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,100,14-02-2026
900011,Demo Learner 12,Student,ACT2377,Course G,10,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-22T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,14-02-2026
900011,Demo Learner 12,Student,ACT3177,Course N,120,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,0,14-02-2026
900011,Demo Learner 12,Student,ACT2985,Course J,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-10T00:00:00Z,2026-03-10T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,14-02-2026
900011,Demo Learner 12,Student,ACT5265,Course G,120,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-22T00:00:00Z,2026-02-22T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,14-02-2026
900011,Demo Learner 12,Student,ACT5609,Course S,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,14-02-2026
900011,Demo Learner 12,Student,ACT9312,Course Q,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-21T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,50,14-02-2026
900011,Demo Learner 12,Student,ACT2676,Course A,120,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,50,14-02-2026
900011,Demo Learner 12,Student,ACT1661,Course J,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-25T00:00:00Z,2026-02-25T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,0,14-02-2026
900011,Demo Learner 12,Student,ACT4181,Course C,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-04T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,14-02-2026
900011,Demo Learner 12,Student,ACT5258,Course A,10,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,14-02-2026
900011,Demo Learner 12,Student,ACT1613,Course L,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-20T00:00:00Z,2026-02-20T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,14-02-2026
900011,Demo Learner 12,Student,ACT4333,Course A,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,100,14-02-2026
900011,Demo Learner 12,Student,ACT6115,Course C,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-05T00:00:00Z,2026-03-05T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,0,14-02-2026
900011,Demo Learner 12,Student,ACT2036,Course N,10,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-01T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,14-02-2026
900011,Demo Learner 12,Student,ACT9749,Course C,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,50,14-02-2026
900011,Demo Learner 12,Student,ACT6039,Course N,10,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-23T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,14-02-2026
900011,Demo Learner 12,Student,ACT7823,Course A,60,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,50,14-02-2026
900011,Demo Learner 12,Student,ACT1096,Course N,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-20T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,50,14-02-2026
900011,Demo Learner 12,Student,ACT6975,Course O,30,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-03-04T00:00:00Z,2026-03-04T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,0,14-02-2026
900011,Demo Learner 12,Student,ACT7499,Course C,240,eLearning,IBM Learning Patterns,Kerala - IN,Not Available,14-02-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,0,14-02-2026
900012,Demo Learner 13,Student,ACT3075,Course B,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-03T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,25-01-2026
900012,Demo Learner 13,Student,ACT3625,Course H,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-27T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,50,25-01-2026
900012,Demo Learner 13,Student,ACT4573,Course B,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 6,50,25-01-2026
900012,Demo Learner 13,Student,ACT3016,Course E,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 7,100,25-01-2026
900012,Demo Learner 13,Student,ACT1624,Course K,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-11T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,0,25-01-2026
900012,Demo Learner 13,Student,ACT6017,Course N,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,50,25-01-2026
900012,Demo Learner 13,Student,ACT7020,Course O,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-15T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,25-01-2026
900012,Demo Learner 13,Student,ACT9019,Course O,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,50,25-01-2026
900012,Demo Learner 13,Student,ACT8753,Course M,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-30T00:00:00Z,2026-01-30T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 12,50,25-01-2026
900012,Demo Learner 13,Student,ACT2502,Course O,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,25-01-2026
900012,Demo Learner 13,Student,ACT3134,Course C,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-14T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 17,100,25-01-2026
900012,Demo Learner 13,Student,ACT9256,Course M,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-26T00:00:00Z,2026-01-26T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 3,0,25-01-2026
900012,Demo Learner 13,Student,ACT2795,Course G,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-17T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 16,100,25-01-2026
900012,Demo Learner 13,Student,ACT3705,Course H,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-19T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,25-01-2026
900012,Demo Learner 13,Student,ACT6305,Course T,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-30T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,100,25-01-2026
900012,Demo Learner 13,Student,ACT9228,Course P,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-02T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,0,25-01-2026
900012,Demo Learner 13,Student,ACT6227,Course L,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-01T00:00:00Z,2026-02-01T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,25-01-2026
900012,Demo Learner 13,Student,ACT5557,Course K,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-14T00:00:00Z,2026-02-14T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 9,100,25-01-2026
900012,Demo Learner 13,Student,ACT9695,Course B,60,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-18T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 15,0,25-01-2026
900012,Demo Learner 13,Student,ACT2713,Course I,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 13,100,25-01-2026
900012,Demo Learner 13,Student,ACT7156,Course L,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-02T00:00:00Z,2026-02-02T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,25-01-2026
900012,Demo Learner 13,Student,ACT4769,Course F,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-08T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 2,100,25-01-2026
900012,Demo Learner 13,Student,ACT5155,Course J,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 11,100,25-01-2026
900012,Demo Learner 13,Student,ACT1553,Course H,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-17T00:00:00Z,2026-02-17T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 14,50,25-01-2026
900012,Demo Learner 13,Student,ACT6965,Course B,30,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-10T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 20,100,25-01-2026
900012,Demo Learner 13,Student,ACT1891,Course A,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-25T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 4,0,25-01-2026
900012,Demo Learner 13,Student,ACT9750,Course H,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-05T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 19,100,25-01-2026
900012,Demo Learner 13,Student,ACT7000,Course T,120,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-01-31T00:00:00Z,2026-01-31T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 1,100,25-01-2026
900012,Demo Learner 13,Student,ACT3446,Course O,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-16T00:00:00Z,2026-02-16T00:00:00Z,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 5,100,25-01-2026
900012,Demo Learner 13,Student,ACT5329,Course A,10,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-06T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 18,100,25-01-2026
900012,Demo Learner 13,Student,ACT8270,Course T,240,eLearning,Adobe Learning Manager,Andhra Pradesh - IN,Not Available,25-01-2026,2026-02-13T00:00:00Z,,SELFREG,Completed,Source Managed,Active in default YL search,Other,Demo College 8,100,25-01-2026
